original_title,genres,runtime,popularity,genres
Batman, Fantasy,126,19.10673,Fantasy
The Silence of the Lambs, Crime,119,4.307222,Crime
Snow White and the Seven Dwarfs, Fantasy,83,16.263878,Fantasy
Beauty and the Beast, Romance,84,23.433511,Romance
Pinocchio, Animation,88,14.202284,Animation
Pretty Woman, Romance,119,13.348451,Romance
Окно в Париж, Comedy,87,0.345748,Comedy
The Wild Bunch, Adventure,145,11.722424,Adventure
Love and a .45, Crime,101,3.40523,Crime
The Wooden Man's Bride, Drama,113,0.088451,Drama
A Great Day in Harlem,[],60,0.076352,[]
Bye Bye Love, Comedy,106,2.47308,Comedy
One Fine Day, Comedy,108,7.009946,Comedy
Candyman: Farewell to the Flesh, Horror,93,4.983552,Horror
Century, Romance,112,1.461029,Romance
Fargo, Crime,98,12.61469,Crime
Homeward Bound II: Lost in San Francisco, Adventure,89,14.657754,Adventure
Heavy Metal, Animation,90,7.640073,Animation
Hellraiser: Bloodline, Horror,86,5.263187,Horror
The Pallbearer, Comedy,97,8.174116,Comedy
Jane Eyre, Drama,112,2.420301,Drama
Loaded, Drama,91,0.618066,Drama
Pane e cioccolata, Comedy,100,1.306628,Comedy
The Aristocats, Animation,78,9.834047,Animation
La flor de mi secreto, Drama,107,2.286788,Drama
Two Much, Comedy,118,1.620174,Comedy
Ed, Comedy,94,5.174212,Comedy
Schrei aus Stein, Adventure,105,0.736081,Adventure
Ma saison préférée, Drama,127,0.516924,Drama
A Modern Affair,[],90,0.173207,[]
Condition Red, Thriller,83,0.793932,Thriller
Asfour Stah, Comedy,98,1.983301,Comedy
A Thin Line Between Love and Hate, Comedy,108,2.256747,Comedy
The Last Supper, Comedy,92,4.619915,Comedy
Primal Fear, Crime,129,10.326213,Crime
Rude,[],89,0.065827,[]
Carried Away, Drama,109,1.67218,Drama
All Dogs Go to Heaven 2, Romance,82,5.028897,Romance
Land and Freedom, Drama,109,6.144235,Drama
Denise Calls Up, Comedy,80,0.466476,Comedy
Theodore Rex, Fantasy,92,2.583686,Fantasy
A Family Thing, Comedy,109,6.207993,Comedy
Frisk, Drama,88,0.319215,Drama
Sgt. Bilko, Comedy,90,5.70904,Comedy
Jack & Sarah, Comedy,110,1.523446,Comedy
Girl 6, Comedy,108,4.405169,Comedy
Diabolique, Drama,107,4.530079,Drama
Un indien dans la ville, Adventure,90,4.728163,Adventure
Roula - Dunkle Geheimnisse, Romance,97,0.149157,Romance
Peanuts – Die Bank zahlt alles, Comedy,,0.066123,Comedy
Happy Weekend, Comedy,,0.002229,Comedy
Nelly & Monsieur Arnaud, Drama,106,1.784647,Drama
Courage Under Fire, Drama,117,11.595316,Drama
Mission: Impossible, Adventure,110,15.793477,Adventure
Á köldum klaka, Drama,85,0.494977,Drama
Moll Flanders, Drama,123,2.337263,Drama
Das Superweib, Comedy,86,0.821299,Comedy
삼공일 삼공이, Horror,100,0.396626,Horror
DragonHeart, Fantasy,103,23.63659,Fantasy
Und keiner weint mir nach, Drama,,0.439989,Drama
My Mother's Courage, Drama,93,0.622885,Drama
Eddie, Action,100,3.09233,Action
Yankee Zulu, Drama,100,1.558066,Drama
Billy's Holiday,[],92,0.002444,[]
Plein soleil, Crime,115,3.804493,Crime
August, Romance,94,0.987434,Romance
James and the Giant Peach, Adventure,79,13.217623,Adventure
Fear, Drama,97,6.954926,Drama
Kids in the Hall: Brain Candy, Comedy,89,2.299851,Comedy
Faithful, Comedy,91,1.296862,Comedy
Podzemlje, War,170,14.587894,War
Lust och fägring stor, War,130,3.582047,War
Bloodsport II, Action,90,3.085207,Action
পথের পাঁচালী, Drama,125,3.900709,Drama
অপুর সংসার, Drama,117,2.381806,Drama
Mystery Science Theater 3000: The Movie, Comedy,73,2.985163,Comedy
Tarantella,[],100,0.001662,[]
Space Jam, Animation,88,11.054251,Animation
Barbarella, Science Fiction,98,14.304205,Science Fiction
Hostile Intentions, Thriller,90,0.062388,Thriller
They Bite, Comedy,98,0.466991,Comedy
Some Folks Call It a Sling Blade, Drama,25,0.459376,Drama
The Run of the Country, Drama,0,0.117662,Drama
"Alphaville, une étrange aventure de Lemmy Caution", Drama,100,4.658149,Drama
Coup de torchon, Drama,128,2.272213,Drama
Tigrero: A Film That Was Never Made, Documentary,75,0.18343,Documentary
L'oeil de Vichy,[],110,0.004117,[]
Windows, Horror,96,0.400023,Horror
It's My Party, Drama,110,2.791667,Drama
Country Life, Drama,118,0.487357,Drama
Operation Dumbo Drop, Action,107,4.357971,Action
Das Versprechen, Drama,115,0.122178,Drama
Mrs. Winterbourne, Comedy,105,9.1861,Comedy
Solo, Action,94,1.899069,Action
Etz Hadomim Tafus, Drama,0,0.71066,Drama
The Substitute, Action,114,10.68537,Action
True Crime, Crime,94,1.217249,Crime
Butterfly Kiss, Crime,88,0.877853,Crime
Feeling Minnesota, Action,99,10.298582,Action
Delta of Venus, Drama,99,1.099187,Drama
To Cross the Rubicon,[],0,0.006854,[]
Angus, Comedy,90,2.25008,Comedy
Daens, Drama,138,0.755047,Drama
Faces, Drama,130,7.918418,Drama
Boys, Romance,86,1.579153,Romance
The Quest, Action,95,7.941972,Action
Cosi, Comedy,102,0.947007,Comedy
Sunset Park, Drama,99,1.231692,Drama
Mulholland Falls, Drama,107,5.79463,Drama
The Truth About Cats & Dogs, Comedy,93,5.121203,Comedy
Oliver & Company, Animation,74,10.813579,Animation
Celtic Pride, Comedy,91,1.940747,Comedy
Flipper, Adventure,95,4.557006,Adventure
Captives, Drama,100,1.926109,Drama
Of Love and Shadows, Drama,103,0.709209,Drama
Dead Man, Drama,121,6.505272,Drama
Le Hussard sur le toit, War,135,1.690768,War
Switchblade Sisters, Action,91,6.035166,Action
Boca a boca, Comedy,106,1.133409,Comedy
Les visiteurs, Fantasy,107,7.326169,Fantasy
Multiplicity, Comedy,117,8.768806,Comedy
"The Haunted World of Edward D. Wood, Jr.", Documentary,112,0.037443,Documentary
Due Amici, Drama,86,0.003949,Drama
The Craft, Drama,101,12.860385,Drama
The Great White Hype, Comedy,91,3.321765,Comedy
Last Dance, Drama,103,1.196686,Drama
War Stories Our Mother Never Told Us,[],95,0.005625,[]
Cold Comfort Farm, Comedy,95,1.92386,Comedy
"Institute Benjamenta, or This Dream People Call Human Life", Animation,104,0.543042,Animation
Heaven's Prisoners, Drama,132,9.264679,Drama
Original Gangstas, Action,99,0.343579,Action
The Rock, Action,136,13.249824,Action
Getting Away with Murder, Comedy,91,0.746662,Comedy
Dellamorte Dellamore, Fantasy,105,6.247819,Fantasy
Twister, Action,113,8.739144,Action
Barb Wire, Action,98,5.877599,Action
Le garçu, Drama,102,0.125882,Drama
Honigmond, Comedy,92,0.652621,Comedy
GHOST IN THE SHELL, Action,83,10.686166,Action
Thinner, Horror,92,4.856229,Horror
Spy Hard, Action,81,8.202057,Action
Brothers in Trouble, Comedy,102,0.594716,Comedy
A Close Shave, Family,30,6.796858,Family
Force of Evil, Drama,78,4.386329,Drama
The Stupids, Comedy,94,1.751457,Comedy
The Arrival, Action,115,6.497591,Action
The Man from Down Under, Drama,103,0.068254,Drama
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, Drama,95,9.80398,Drama
Careful, Horror,100,0.160571,Horror
Vermont Is for Lovers,[],88,0.75,[]
A Month by the Lake, Comedy,92,0.851078,Comedy
Gold Diggers: The Secret of Bear Mountain, Drama,94,5.508101,Drama
Kim, Family,113,1.048075,Family
Carmen Miranda: Bananas Is My Business, Documentary,91,0.146287,Documentary
東邪西毒, Drama,100,5.215992,Drama
Khomreh,[],86,0.401531,[]
Maya Lin: A Strong Clear Vision, Documentary,105,0.001608,Documentary
Stalingrad, Drama,134,7.667284,Drama
The Phantom, Adventure,100,8.079541,Adventure
Striptease, Drama,115,11.341502,Drama
The Last of the High Kings, Drama,102,1.427756,Drama
Heavy, Drama,105,0.889498,Drama
Jack, Comedy,113,6.287245,Comedy
I Shot Andy Warhol, Drama,103,2.771201,Drama
The Grass Harp, Comedy,107,0.365418,Comedy
Tuđa Amerika, Drama,96,0.099602,Drama
La vie est belle, Music,80,0.514363,Music
Quartier Mozart,[],80,0.011938,[]
Touki-Bouki, Drama,85,0.043903,Drama
Wend Kuuni, Drama,75,0.049573,Drama
Histoires extraordinaires, Drama,121,1.794298,Drama
Babyfever,[],109,0.001687,[]
Pharaoh's  Army, Western,90,0.837911,Western
Trainspotting, Drama,93,19.348466,Drama
Til There Was You, Comedy,113,2.700061,Comedy
Independence Day, Action,145,17.634197,Action
Stealing Beauty, Drama,116,6.418805,Drama
The Fan, Drama,116,12.202063,Drama
The Hunchback of Notre Dame, Drama,91,13.553999,Drama
The Cable Guy, Comedy,96,7.586577,Comedy
Kingpin, Comedy,113,11.633347,Comedy
Eraser, Action,115,6.919314,Action
The Gate of Heavenly Peace, Documentary,180,0.10705,Documentary
The Nutty Professor, Fantasy,95,9.651581,Fantasy
"Yo, la peor de todas", Drama,105,0.202495,Drama
Un été inoubliable, Drama,82,0.826372,Drama
"Hol volt, hol nem volt",[],97,0.043125,[]
En compagnie d'Antonin Artaud,[],90,0.000308,[]
Sibak,[],100,0.05956,[]
Somebody to Love, Comedy,102,0.970688,Comedy
A Very Natural Thing, Drama,80,0.147662,Drama
La vieille qui marchait dans la mer, Comedy,0,0.573423,Comedy
Daylight, Action,115,11.995799,Action
The Frighteners, Horror,110,12.09096,Horror
Lone Star, Drama,135,9.069963,Drama
Harriet the Spy, Comedy,100,4.086563,Comedy
Phenomenon, Drama,123,5.575992,Drama
Walking and Talking, Comedy,86,0.913281,Comedy
She's the One, Comedy,96,10.827266,Comedy
A Time to Kill, Crime,149,13.309013,Crime
American Buffalo, Drama,88,7.031279,Drama
Les Rendez-vous de Paris, Romance,94,0.227128,Romance
Alaska, Adventure,109,2.318141,Adventure
Fled, Action,98,3.906949,Action
Kazaam, Fantasy,93,8.962892,Fantasy
Bűvös vadász,[],106,0.091984,[]
Larger Than Life, Family,93,3.521921,Family
A Boy Called Hate,[],0,1.56604,[]
Power 98, Action,89,0.926867,Action
Two Deaths, War,102,0.145092,War
A Very Brady Sequel, Comedy,90,9.898696,Comedy
Stefano Quantestorie, Comedy,82,0.036699,Comedy
La mort en ce jardin, Adventure,104,1.116063,Adventure
Hedd Wyn, War,123,0.270432,War
La Collectionneuse, Drama,89,1.683348,Drama
Kaspar Hauser, Drama,139,0.000578,Drama
Echte Kerle, Comedy,100,1.165202,Comedy
Diebinnen, Drama,,0.106345,Drama
O Convento, Thriller,91,1.606957,Thriller
The Adventures of Pinocchio, Animation,90,7.523528,Animation
Joe's Apartment, Fantasy,78,9.490858,Fantasy
The First Wives Club, Comedy,102,10.177303,Comedy
Stonewall, Romance,99,0.940228,Romance
Ransom, Action,117,8.772188,Action
High School High, Comedy,86,4.220058,Comedy
Phat Beach, Comedy,89,0.879852,Comedy
Foxfire, Action,102,3.186891,Action
Chain Reaction, Action,107,15.874491,Action
Matilda, Comedy,98,10.034915,Comedy
Emma, Drama,121,6.593011,Drama
The Crow: City of Angels, Action,84,6.554679,Action
House Arrest, Comedy,108,12.297782,Comedy
Les Yeux sans visage, Drama,90,9.935891,Drama
Bordello of Blood, Horror,87,3.450402,Horror
Lotto Land, Drama,87,0.042365,Drama
The Story of Xinghua,[],90,0.001652,[]
天國逆子,[],99,0.076062,[]
Flirt, Drama,85,1.663948,Drama
The Big Squeeze, Drama,98,0.404501,Drama
The Spitfire Grill, Comedy,117,1.19589,Comedy
Escape from L.A., Action,97,12.229381,Action
Xích lô, Crime,123,1.781952,Crime
Basquiat, Drama,108,4.797674,Drama
Tin Cup, Comedy,135,6.24966,Comedy
Dingo, Drama,109,0.124273,Drama
楢山節考, Drama,98,0.969254,Drama
Un week-end sur deux, Drama,104,0.629807,Drama
Mille bolle blu,[],0,0.03537,[]
Wuya yu maque,[],113,0.036478,[]
The Godfather, Drama,175,41.109264,Drama
Der bewegte Mann, Comedy,90,8.593319,Comedy
警察故事 III：超級警察, Action,95,6.751864,Action
Manny & Lo, Drama,88,1.143656,Drama
Tsuma, Drama,89,0.096079,Drama
Small Faces,[],108,0.90913,[]
Bound, Crime,108,12.449574,Crime
Carpool, Comedy,89,3.714049,Comedy
Death in Brunswick, Drama,109,0.913987,Drama
Kansas City, Thriller,116,5.130136,Thriller
Gone Fishin', Comedy,94,2.289647,Comedy
Lover's Knot, Romance,82,0.14315,Romance
愛情萬歲, Drama,118,1.404588,Drama
Schatten der Engel, Drama,101,0.364246,Drama
Killer: A Journal of Murder, Drama,91,0.705136,Drama
Nothing to Lose, Action,0,0.001771,Action
超级计划, Action,104,1.262539,Action
Girls Town, Comedy,90,0.635669,Comedy
Bye-Bye, Drama,104,0.109406,Drama
The Relic, Horror,110,7.699967,Horror
The Island of Dr. Moreau, Fantasy,96,12.725343,Fantasy
First Kid, Comedy,101,6.510437,Comedy
The Trigger Effect, Drama,94,9.028947,Drama
Sweet Nothing,[],89,0.234665,[]
Bogus, Fantasy,110,2.523605,Fantasy
Bulletproof, Action,84,7.859132,Action
Talk of Angels, Drama,96,0.978989,Drama
The Land Before Time III: The Time of the Great Giving, Animation,71,6.372442,Animation
6,[],0,0.062128,[]
Baton Rouge, Thriller,,0.437895,Thriller
Halloween: The Curse of Michael Myers, Horror,88,8.768288,Horror
Twelfth Night, Drama,134,4.69668,Drama
Mother Night, Drama,114,6.038784,Drama
Liebelei, Drama,88,0.472479,Drama
Wenecja, Drama,110,0.14713,Drama
Les Roseaux Sauvages, Drama,115,2.115268,Drama
For Whom the Bell Tolls, Drama,170,14.373861,Drama
The Philadelphia Story, Comedy,112,8.888069,Comedy
Singin' in the Rain, Comedy,103,11.064858,Comedy
An American in Paris, Drama,113,5.565203,Drama
Funny Face, Music,103,5.461487,Music
Breakfast at Tiffany's, Comedy,110,10.879289,Comedy
Vertigo, Mystery,128,18.20822,Mystery
Rear Window, Drama,112,17.911314,Drama
It Happened One Night, Comedy,105,6.465257,Comedy
Gaslight, Drama,114,14.545058,Drama
The Gay Divorcee, Comedy,107,2.863935,Comedy
North by Northwest, Mystery,136,12.410427,Mystery
The Apartment, Comedy,125,11.994281,Comedy
Some Like It Hot, Comedy,122,11.845107,Comedy
Charade, Comedy,113,7.098731,Comedy
Casablanca, Drama,102,13.916101,Drama
The Maltese Falcon, Mystery,100,5.782544,Mystery
My Fair Lady, Drama,170,12.494394,Drama
Sabrina, Comedy,113,7.359741,Comedy
Roman Holiday, Comedy,119,11.954806,Comedy
The Little Princess, Drama,93,5.640722,Drama
Meet Me in St. Louis, Comedy,113,7.331511,Comedy
The Wizard of Oz, Adventure,102,22.064932,Adventure
Gone with the Wind, Drama,238,14.240357,Drama
My Favorite Year, Comedy,92,2.923672,Comedy
Sunset Boulevard, Drama,110,11.709777,Drama
Citizen Kane, Mystery,119,15.811921,Mystery
2001: A Space Odyssey, Science Fiction,149,22.494622,Science Fiction
Golden Earrings, Adventure,95,0.949155,Adventure
All About Eve, Drama,138,12.06308,Drama
The Women, Comedy,133,5.076649,Comedy
Rebecca, Drama,130,8.590813,Drama
Foreign Correspondent, Mystery,120,9.955445,Mystery
Notorious, Thriller,102,10.135111,Thriller
Spellbound, Drama,111,5.47596,Drama
An Affair to Remember, Drama,111,9.813419,Drama
To Catch a Thief, Crime,106,5.490505,Crime
Father of the Bride, Comedy,92,2.469167,Comedy
The Band Wagon, Comedy,112,3.573935,Comedy
Ninotchka, Comedy,110,5.120036,Comedy
Love in the Afternoon, Comedy,130,8.196679,Comedy
Gigi, Comedy,116,10.36311,Comedy
The Reluctant Debutante, Comedy,94,1.954175,Comedy
The Adventures of Robin Hood, Action,102,10.685036,Action
The Mark of Zorro, Action,94,7.431939,Action
Laura, Drama,88,9.884516,Drama
The Ghost and Mrs. Muir, Fantasy,104,3.008607,Fantasy
Lost Horizon, Adventure,97,3.166544,Adventure
Top Hat, Comedy,101,7.122093,Comedy
To Be or Not to Be, Comedy,99,7.274948,Comedy
My Man Godfrey, Comedy,94,5.480098,Comedy
Giant, Action,201,10.864284,Action
East of Eden, Drama,115,6.42883,Drama
The Thin Man, Comedy,93,10.573867,Comedy
His Girl Friday, Comedy,92,9.88321,Comedy
Around the World in Eighty Days, Adventure,167,6.164226,Adventure
It's a Wonderful Life, Drama,130,15.031588,Drama
Mr. Smith Goes to Washington, Comedy,129,8.168694,Comedy
Bringing Up Baby, Comedy,102,6.60577,Comedy
Penny Serenade, Drama,119,2.446972,Drama
The Scarlet Letter, Drama,115,0.284522,Drama
Lady of Burlesque, Comedy,91,0.264695,Comedy
Of Human Bondage, Drama,83,1.831221,Drama
Angel on My Shoulder, Comedy,100,0.594433,Comedy
Little Lord Fauntleroy, Drama,102,4.709847,Drama
They Made Me a Criminal, Thriller,92,1.758391,Thriller
The Inspector General, Comedy,101,0.896505,Comedy
Angel and the Badman, Romance,100,8.08426,Romance
The 39 Steps, Action,86,5.865697,Action
A Walk in the Sun, War,117,8.85591,War
The Outlaw, Action,116,1.450989,Action
Night of the Living Dead, Horror,96,14.384198,Horror
The African Queen, Adventure,105,6.636872,Adventure
Beat the Devil, Action,89,2.001733,Action
Cat on a Hot Tin Roof, Drama,108,11.794846,Drama
The Last Time I Saw Paris, Romance,116,0.912955,Romance
Meet John Doe, Drama,122,10.750619,Drama
Algiers, Drama,96,0.348765,Drama
Something to Sing About, Comedy,93,0.367546,Comedy
A Farewell to Arms, Drama,89,1.914697,Drama
Moonlight Murder, Music,65,0.283269,Music
Nothing Personal, Drama,83,0.064512,Drama
Huang jia shi jie, Action,93,1.060097,Action
Dangerous Ground, Drama,95,1.463219,Drama
Picnic, Drama,115,8.500509,Drama
Madagascar Skin,[],96,0.580724,[]
The Pompatus of Love, Comedy,99,0.537795,Comedy
Small Wonders, Documentary,77,0.00264,Documentary
Fly Away Home, Action,107,5.511155,Action
Bliss, Drama,103,1.262649,Drama
Grace of My Heart, Drama,116,9.364418,Drama
Schlafes Bruder, Drama,127,0.751733,Drama
Maximum Risk, Action,100,7.370163,Action
Michael Collins, Drama,132,6.728199,Drama
The Rich Man's Wife, Drama,94,6.746475,Drama
Infinity, Drama,119,1.226688,Drama
Big Night, Drama,107,2.702973,Drama
Last Man Standing, Action,101,11.845918,Action
Caught, Action,110,1.625873,Action
Set It Off, Drama,118,6.85606,Drama
2 Days in the Valley, Comedy,104,4.989276,Comedy
Curdled, Comedy,88,2.781581,Comedy
L'associé, Comedy,94,0.000308,Comedy
Ed's Next Move,[],88,0.550278,[]
Extreme Measures, Drama,118,4.990506,Drama
The Glimmer Man, Action,92,5.918737,Action
D3: The Mighty Ducks, Action,104,5.511475,Action
The Chamber, Crime,113,3.998494,Crime
The Apple Dumpling Gang, Comedy,100,4.040945,Comedy
"Davy Crockett, King of the Wild Frontier", Action,93,5.497359,Action
Escape to Witch Mountain, Adventure,97,7.151691,Adventure
The Love Bug, Comedy,107,10.091707,Comedy
Herbie Rides Again, Romance,88,4.914603,Romance
Old Yeller, Adventure,83,12.887829,Adventure
The Parent Trap, Comedy,129,5.807074,Comedy
Pollyanna, Adventure,134,3.254308,Adventure
Homeward Bound: The Incredible Journey, Adventure,84,7.186506,Adventure
The Shaggy Dog, Comedy,104,3.404213,Comedy
Swiss Family Robinson, Adventure,126,4.623089,Adventure
That Darn Cat!, Drama,112,2.803679,Drama
"20,000 Leagues Under the Sea", Adventure,127,8.722406,Adventure
Cool Runnings, Comedy,98,8.30721,Comedy
Angels in the Outfield, Fantasy,102,10.892812,Fantasy
Cinderella, Family,74,14.436858,Family
Winnie the Pooh and the Blustery Day, Animation,25,1.054814,Animation
The Three Caballeros, Animation,71,8.702472,Animation
The Sword in the Stone, Animation,79,10.636458,Animation
So Dear to My Heart, Animation,79,0.901443,Animation
Robin Hood: Prince of Thieves, Adventure,143,10.639244,Adventure
Mary Poppins, Comedy,139,15.11549,Comedy
